class,fea1,fea2,fea3,fea4,fea5,fea6,fea7,fea8,fea9,fea10,fea11,fea12,fea13,fea14,fea15,fea16,fea17,fea18,fea19,fea20,fea21,fea22,fea23,fea24,fea25,fea26,27
1,0.0002144,0.00025728,0.00038592,0.00034304,0.00025728,0.0002144,0.00025728,0.00034304,0.00017152,0.00034304,0.00025728,0.00012864,0.00047168,0.00030016,0.0002144,0.00107989,0.00014131,0.45799302,0.03362756,0.00490337,1.22e-06,0.00107091,0.00013884,0.45797106,0.03353924,0.00490216,4.1e-07
1,0.0,0.00017784,0.00035569,5.928e-05,0.00029641,5.928e-05,0.00035569,0.00035569,5.928e-05,0.00077066,0.00059281,0.00011856,0.00035569,0.00082994,0.00017784,0.00111049,0.00018877,0.45512619,0.036021199999999996,0.00483935,1.77e-06,0.00110515,0.00021600000000000002,0.45535787,0.03662856,0.00483816,1.83e-06
1,0.00018733,0.00014987,0.00048707,0.00022480000000000002,0.00011240000000000001,0.00022480000000000002,0.00018733,0.00022480000000000002,0.00029973,0.0003372,0.0003372,0.00037467,0.00018733,0.00044960000000000003,0.00044960000000000003,0.00101192,4.503e-05,0.45917756,0.03177923,0.00482107,1.69e-06,0.00100971,3.805e-05,0.45973511,0.03295018,0.00482153,5.3e-07
1,0.00025678,0.00021398,0.00051355,0.00042796,0.00021398,0.00017118,0.00012839,0.00042796,8.559e-05,0.00025678,0.00029957,0.00017118,0.00038516,0.00038516,0.00029957,0.00105822,0.00012173,0.45860571,0.032884500000000004,0.00486807,1.33e-06,0.00105298,0.00012837,0.4587201,0.03306824,0.00486735,1.44e-06
1,0.00027828,0.0002435,0.0,0.00013914,0.00086963,0.00069571,0.00031307,0.00034785,0.00059135,0.00031307,0.00017393,3.479e-05,0.00027828,0.00017393,0.00013914,0.00122763,5.268e-05,0.4546567,0.0358461,0.00501527,2.79e-06,0.00122313,9.552e-05,0.45624364,0.03595928,0.0050146,1.44e-06
1,0.00035,0.00035,0.00019445,0.00042778,0.00023334,0.0,0.00046667,0.00035,0.00031111,0.00027222,7.778e-05,7.778e-05,0.00027222,0.00038889,0.00038889,0.00102535,0.00010236,0.45990653,0.0314394,0.00485585,5.7e-07,0.00102473,4.853e-05,0.46017861,0.03193345,0.00485708,-2.9e-07
1,0.00020373,0.00044822,0.00036672,0.00032598,4.075e-05,0.00012224,0.00040747,0.00044822,0.00024448,4.075e-05,0.00036672,0.00024448,0.00036672,0.00052971,0.00040747,0.0010307,0.00015761,0.45974601,0.03121722,0.00489191,1.45e-06,0.00102976,0.00017515,0.46006841,0.03214395,0.00489208,6e-07
1,0.00033248,0.00016624,0.00038789999999999994,0.00044331,0.00022166,0.0,0.00022166,0.00022166,0.00016624,0.00038789999999999994,0.00033248,0.00022166,0.00022166,0.00049872,0.00044331,0.0010077,8.609999999999999e-05,0.46051293,0.03116459,0.00479182,5e-07,0.00100185,0.00011453,0.46065634,0.03127071,0.00479314,4.4e-07
1,0.00013919,0.00041757,0.00041757,0.00027838,0.00013919,4.6399999999999996e-05,0.00037117,0.00032477,0.00027838,0.00032477,0.00023198,0.00032477,0.00027838,0.00037117,0.00041757,0.00102404,0.00010916,0.45856026,0.03269929,0.00484448,9.8e-07,0.00102117,9.617e-05,0.45889332,0.03331374,0.00484394,2e-07
1,0.00024797,0.00024797,0.00043395,0.00037196,0.00012399,0.0,0.00030996,0.00012399,0.00043395,0.00018598,0.00024797,0.00049594,0.0,0.00049594,0.00074391,0.00094301,5.015e-05,0.46234169,0.02922188,0.00474238,1.42e-06,0.00093932,5.798e-05,0.46181181,0.03056314,0.0047396999999999995,7e-08
1,3.901e-05,0.00019506,0.00050716,0.00035111,0.00027308,3.901e-05,0.00042913,0.00023407,0.00015605,0.00027308,0.00011704,0.00011704,0.00062419,0.00027308,0.00058518,0.00103735,0.00013035,0.45832235,0.03319836,0.00486624,2.3e-07,0.0010312000000000001,8.989e-05,0.45872164,0.03313553,0.00486361,-1.5e-07
1,0.00019824,7.929999999999999e-05,0.00051543,0.00015859,0.00027754,3.965e-05,0.00023789,0.00019824,7.929999999999999e-05,0.00015859,0.00027754,0.00039649,0.00019824,0.00043614,0.00099122,0.00097024,4.455e-05,0.46165412,0.03000562,0.0048323,7.6e-07,0.00096782,1.581e-05,0.46153787,0.03049941,0.00483272,-1.1e-07
1,0.00019728,0.00014796,0.00049319,0.00029592,0.00039455,0.0,0.00029592,0.00019728,0.00014796,0.00069047,9.864e-05,0.00034523,0.0002466,0.0002466,0.00039455,0.00104908,5.041e-05,0.45690328,0.034887,0.00479658,1.7e-07,0.00103839,7.315e-05,0.45690317,0.03496765,0.00479381,-8e-08
1,0.00024946,0.00033261,0.00045734,0.00070679,0.0001663,8.315e-05,0.0001663,0.00024946,0.00029103,0.00029103,0.00037418,0.00012473,0.00041576,0.00049891,0.00012473,0.00104633,0.00023123,0.45872879,0.0324387,0.00477719,2.67e-06,0.00104121,0.00022393,0.45894071,0.03321876,0.00477514,2e-06
1,0.00050964,0.00013899,0.00032432,0.00041698,4.633e-05,0.00032432,0.00027799,0.00032432,0.00018532,0.00018532,0.00032432,0.00023166,0.00032432,0.00037065,0.00032432,0.00105362,0.0001,0.45953472,0.03115012,0.00490783,3.64e-06,0.00104961,8.13e-05,0.45986573,0.03266459,0.00490613,3.27e-06
1,0.00016108,0.00020135,0.00040270000000000003,0.00044297,8.054e-05,8.054e-05,0.00020135,0.00028189,0.00028189,0.00052352,0.00016108,4.027e-05,0.00028189,0.00044297,0.00064433,0.00101355,7.313e-05,0.45873721,0.03321877,0.00478998,4e-07,0.00100637,1.935e-05,0.45870544,0.03305923,0.00478622,-4.5e-07
1,0.00029555,0.00035465,0.00017733,0.00029555,0.00035465,0.00017733,0.00035465,0.00041376,0.00035465,0.00041376,0.00017733,0.00011822,0.00017733,0.00041376,0.00047287,0.00108775,0.00012802,0.45733899,0.03383009,0.00487498,1.31e-06,0.00108603,0.00011453,0.45789072,0.03415559,0.00488101,4.6e-07
1,0.00021449,0.00032173,0.00026811,0.00026811,0.00037535,0.00026811,0.00026811,0.00032173,0.00042897,0.00032173,0.00021449,0.00021449,0.00021449,0.00037535,0.00026811,0.00107695,8.968e-05,0.45796859999999995,0.03285266,0.00487469,2.56e-06,0.00107644,7.307e-05,0.45863346,0.03386856,0.00487016,1.69e-06
1,0.0001659,0.00029033,0.00012443,0.00037328,0.00058066,8.295e-05,0.00041476,0.0001659,0.00041476,0.00037328,0.00020738,4.148e-05,0.00024886,0.00045624,0.00049771,0.00106745,0.00011489,0.45904774,0.03239622,0.00483694,1.28e-06,0.00106614,8.308e-05,0.45933115,0.032612,0.00483855,7.3e-07
1,0.00019862,0.00039724,0.00024828,0.00044689999999999997,0.00019862,9.931e-05,0.00019862,9.931e-05,0.00044689999999999997,0.00019862,0.00044689999999999997,0.00029793,0.00014897,0.00049655,0.00039724,0.0010011,0.00012709,0.46097881,0.03012455,0.00479779,1.53e-06,0.00100014,0.00010459,0.46166002,0.03078326,0.00480214,1.06e-06
1,0.00022485,0.00026982,0.00035976,0.00026982,0.00013491,4.497e-05,0.00022485,0.00022485,0.0,0.0004497,0.0004497,0.00031479,0.00035976,0.00035976,0.0005846,0.00103081,9.327e-05,0.45881324,0.03262389,0.00487377,2.9e-07,0.00102781,9.585e-05,0.4591781,0.03275667,0.0048738,6.4e-07
1,0.0,0.0003768,0.00016747,0.00016747,0.00041867,0.0,0.00054427,0.00029307,0.00033494,0.0003768,0.00020934,8.373e-05,0.00041867,0.00041867,0.00054427,0.00106111,9.925e-05,0.45830808,0.03324935,0.0048832,2.1e-07,0.00105621,5.739999999999999e-05,0.45846652,0.03333193,0.00488149,-1.5e-07
1,0.0001278,0.00025561,0.0001704,0.00025561,0.00038341,8.52e-05,0.00055381,0.00029821,0.00029821,0.00051121,0.0001704,0.0,0.00046861,0.00042601,0.00029821,0.00110017,0.00011967,0.45680064,0.03476484,0.00488981,7.3e-07,0.00109565,0.00011909999999999998,0.45662637,0.03499376,0.00488756,8.1e-07
1,0.00028218,0.00028218,0.00011287,0.00039505,0.00016931,0.00011287,0.00045148,0.00022574,0.00045148,0.00067723,0.00033861,5.644e-05,0.00028218,0.00056436,0.00016931,0.00108732,0.00014902,0.45675685,0.03445467,0.00481298,1.89e-06,0.00108341,0.00013129,0.45733658,0.03480274,0.00480988,2.08e-06
1,8.505e-05,0.00029768,0.00025515,0.0001701,0.0005103,0.00025515,0.00038273,0.00021263,0.0003402,0.00055283,0.0001701,0.00025515,0.00038273,0.0001701,0.0003402,0.00112272,9.014e-05,0.45539024,0.03592156,0.00491206,6.8e-07,0.00111783,7.192e-05,0.45573491,0.03613492,0.00490999,3.2e-07
1,0.00019597,0.00044094,0.00024497,0.00024497,0.00019597,4.899e-05,0.00044094,0.00029396,0.00019597,0.00048993,0.00029396,0.00034295,0.00039195,0.00029396,0.00019597,0.00106977,0.00010152,0.45738199999999996,0.034337400000000004,0.00490136,-3e-08,0.00106769,0.00012585,0.4569022,0.03460396,0.0049021,8.1e-07
1,0.00038352,0.00043146,0.00028764,0.00038352,0.00019176,0.0,0.00023969999999999997,0.00019176,9.588e-05,0.00019176,0.00047939999999999994,0.00047939999999999994,0.00014382,0.00038352,0.00033558,0.00099798,6.743e-05,0.46162612,0.02967365,0.00486126,3.1e-07,0.00099663,4.356e-05,0.46143379,0.030787400000000003,0.00486134,3.8e-07
1,0.00016947,0.00050842,0.0,0.00038132,0.00084737,0.00016947,0.00038132,0.00029658,0.00042368,0.00063553,8.474e-05,0.0,0.00033895,0.00012711,8.474e-05,0.00117834,0.00010879,0.45512844,0.03645291,0.00491874,1e-06,0.00117811,0.00010296,0.45492402,0.03651047,0.00491925,1.19e-06
1,0.00031726,0.00031726,0.00038071,0.00044417,0.00012690000000000002,6.345e-05,0.00031726,0.00019036,0.00019036,0.00012690000000000002,0.00050762,0.00038071,0.00025381,0.00050762,0.00019036,0.001008,0.00016598,0.46072633,0.03024131,0.00483574,2.31e-06,0.00100618,0.00011684,0.46148737,0.03093858,0.00483757,1.76e-06
1,0.00025809,0.00019357,0.00032262,0.00025809,0.00025809,0.00012905,6.452e-05,0.00019357,0.00025809,0.00025809,0.00038714,0.00032262,0.0,0.00045166,0.00058071,0.00097625,7.52e-06,0.46220564,0.029332999999999998,0.00481254,2.9e-07,0.00097181,3.05e-06,0.46191306,0.03031882,0.00481133,1.01e-06
1,0.00019033,0.00033308,0.00023791,0.00033308,0.00038066,0.0,0.0002855,0.0002855,0.0002855,0.00057099,0.0002855,0.00014275,0.00019033,0.00052341,0.00033308,0.00106122,8.612e-05,0.45785016,0.03383206,0.0048055,-3.8e-07,0.00106167,0.00012275,0.45810924,0.03369597,0.00480648,1.29e-06
1,0.00014605,0.00029210000000000005,0.0,0.00019473,0.00068156,0.00053551,0.00043814,0.00024341,0.00068156,0.00034078,0.00029210000000000005,0.0,0.00034078,0.00038946,4.868e-05,0.00118531,0.00012989,0.45548787,0.03493374,0.00494342,3.47e-06,0.00118055,0.00013845,0.45683988,0.03558836,0.00494148,2.73e-06
1,0.00023509,0.00037615,4.702e-05,0.00037615,0.00065826,0.00014106,0.00047019,0.00023509,0.00056422,0.00018807,0.00023509,4.702e-05,0.00023509,0.0005172000000000001,9.404e-05,0.00108925,9.643e-05,0.45971365,0.03194424,0.00485357,9.4e-07,0.00108777,9.758e-05,0.45925134,0.03240218,0.0048533000000000005,1.92e-06
1,0.00019096,0.0002387,0.00038191,0.00028644,0.0002387,0.0,0.00019096,0.00014322,0.00014322,0.00028644,0.00033417,0.00038191,0.00014322,0.00038191,0.00066835,0.00097369,4.187e-05,0.46141615,0.0302306,0.0048175,2.9e-07,0.00096937,7.326e-05,0.46111602,0.03091494,0.00481587,-2.6e-07
1,0.00022283,0.00016712,0.00027854,0.00016712,0.00050137,0.00027854,0.00044567,0.00016712,0.00027854,0.00033425,0.00038996,0.00027854,0.00044567,0.00038996,0.00016712,0.00112103,0.0001443,0.45804733,0.03361555,0.00492265,1.81e-06,0.00111774,0.00012912,0.45710907,0.03424451,0.0049214,1.72e-06
1,0.00016992,0.00029735,0.00025487,0.00042479,0.00042479,0.0,0.00042479,0.00021239,0.00025487,0.00042479,0.00021239,0.00012744,0.00042479,0.00038231,0.00046727,0.00106751,0.00011932,0.45835199,0.03335544,0.00484571,1.5e-07,0.00106284,0.00011595,0.4582052,0.03344319,0.00484448,5e-07
1,0.0001188,0.0001188,0.0004158,0.0001188,0.0,0.000297,5.94e-05,0.0002376,0.0,0.00035639999999999994,0.0006533999999999999,0.000297,0.00035639999999999994,0.0004158,0.00077219,0.00103344,-4.945e-05,0.45955266,0.03237384,0.00492019,4.5e-07,0.001029,6.015e-05,0.45992636,0.03153642,0.00492341,9.6e-07
1,0.00036532,0.00031313,0.00020875,0.00026094,0.00020875,0.00020875,0.00031313,0.00046970000000000003,0.00015657,0.00015657,0.00036532,0.00015657,0.00026094,0.00041751,0.00041751,0.00106158,0.00010602,0.46012871,0.0316192,0.00494998,9.7e-07,0.00105203,7.755e-05,0.46015876,0.03119865,0.00494767,1.9e-06
1,0.00035261,0.00011754,5.877e-05,0.00047015,0.00035261,0.00041138,0.00011754,0.00011754,0.00041138,0.00035261,0.00082276,0.0,0.00023508,0.00082276,0.0,0.00112203,0.00022583,0.458726,0.03123299,0.00484184,6.7e-06,0.00111998,0.00020307,0.45905794,0.03397294,0.00484112,6.82e-06
1,0.00019331,0.00028997,0.00048329,0.00019331,0.00024164,0.0,0.00038663,0.0003383,9.666e-05,0.0003383,0.00019331,0.00043496,0.0003383,0.0003383,0.00043496,0.00103104,9.91e-05,0.45844729,0.03322847,0.00486438,-3.3e-07,0.00102734,6.462e-05,0.45826232,0.03352134,0.00486347,-2.6e-07
1,9.758e-05,0.00039032,0.0,0.00019516,0.00097581,0.00024395,0.00014637,0.00029274,0.00048789999999999993,0.00082944,0.00029274,0.0,4.879e-05,0.00039032,4.879e-05,0.0011914999999999999,9.218e-05,0.45434769,0.03703831,0.00485059,1.39e-06,0.00119059,8.307e-05,0.45466838,0.03714136,0.00485648,9.5e-07
1,0.00051732,9.406e-05,0.00070544,0.00070544,9.406e-05,4.703e-05,4.703e-05,4.703e-05,0.00023515,0.0,0.00051732,0.00061138,0.0,0.00065841,0.0,0.00094176,0.00016926,0.46248924,0.02731617,0.00466549,3.85e-06,0.00094252,0.00019414,0.46319427,0.03085039,0.0046688,2.28e-06
1,0.00014273,0.00028546,0.00038062,0.00023789,4.758e-05,4.758e-05,0.00028546,0.00023789,0.00019031,0.00014273,0.00028546,0.00033304,0.00023789,0.00033304,0.00057093,0.00095977,0.00010705,0.46160153,0.02980339,0.00485938,1.39e-06,0.00095772,2.0300000000000002e-05,0.46186385,0.03030142,0.00486102,5.9e-07
1,0.00024511,0.00029413,0.00068631,0.00039218,9.804e-05,0.0,0.00029413,0.00024511,0.00014707,0.0,9.804e-05,0.00063729,0.00029413,0.00014707,0.00073534,0.0009499,8.894e-05,0.46140051,0.030173500000000002,0.00482768,2.2e-07,0.00094798,1.417e-05,0.46142194,0.03073989,0.00482787,-7.1e-07
1,0.00022986,0.00028733,0.00028733,0.00028733,0.00022986,0.0,0.00045973,0.00022986,0.0003448,0.00028733,0.00040226,0.00028733,0.00022986,0.00063213,0.0001724,0.00102024,0.00016841,0.4610094,0.03099017,0.00481353,2.7e-07,0.00102055,0.0001421,0.45974093,0.03168023,0.00481503,1.85e-06
1,0.00019221,0.00024026,0.00062469,0.00028832,9.611e-05,9.611e-05,0.00024026,0.00033637,9.611e-05,0.00019221,0.00024026,0.00038442,0.00038442,0.00033637,0.00057663,0.00100746,0.00010192,0.45935985,0.03193163,0.0048534,3.8e-07,0.00100507,0.00010546,0.45986424,0.03230411,0.00485352,-1.2e-07
1,0.0002945,0.00035339999999999997,0.00035339999999999997,0.00017669999999999999,0.00017669999999999999,0.00011779999999999999,0.00023559999999999998,0.00047119,0.00011779999999999999,0.00017669999999999999,0.00041229,0.00035339999999999997,0.00017669999999999999,0.00047119,0.00053009,0.00102536,0.00012098,0.46038812,0.03067675,0.00489596,1.27e-06,0.00102578,0.00014872,0.46039076,0.0317754,0.00489663,1.24e-06
1,0.00033872,0.00028226,0.00011291,0.00022581,0.00022581,5.645e-05,0.00039517,0.00033872,0.0,0.00033872,0.00039517,0.00022581,0.00033872,0.00033872,0.00079034,0.00104913,9.017e-05,0.45964925,0.03181066,0.0049456000000000005,5.4e-07,0.00104531,3.309e-05,0.45981693,0.03192202,0.0049513000000000005,4.4e-07
1,5.468e-05,5.468e-05,0.0,5.468e-05,0.00071079,0.00038273,0.00065611,5.468e-05,0.00071079,0.00087482,0.00016403,0.0,0.00038273,0.00043741,0.0,0.00120266,0.00010095,0.45209609999999995,0.03861567,0.00487397,1.19e-06,0.00120042,8.639e-05,0.45386775,0.03854257,0.0048727,1.52e-06
1,0.0002465,0.00034511,0.0002465,0.0001972,0.0001972,9.86e-05,0.00039441,0.0001972,0.00014790000000000002,0.00039441,0.00049301,0.00039441,0.00029580000000000003,0.00039441,0.00049301,0.00105208,0.00010918,0.45883246,0.03235422,0.00489465,1.1e-06,0.00104647,0.00010251,0.45909987,0.03297861,0.00489437,2e-07
1,0.00024512,0.00029414,0.00029414,0.00024512,0.00024512,0.00024512,0.00024512,0.00024512,0.00019609,0.00019609,0.00044121,0.00039219,0.00029414,0.00034317,0.00044121,0.00105635,1.848e-05,0.45945213,0.03192383,0.00491044,7.7e-07,0.0010532,9.620000000000001e-05,0.45987544,0.03203975,0.00491537,8e-07
1,0.00024467,0.00048934,9.787e-05,0.00039147,0.00048934,0.0,0.00048934,0.00019573,0.00039147,0.00029360000000000003,0.00024467,0.00029360000000000003,0.00019573,0.00034254,0.00024467,0.00105377,0.00011697,0.45936279999999996,0.03206375,0.00485376,-2.7e-07,0.00105397,0.00010234,0.45933114,0.03260286,0.00485802,1.13e-06
1,0.00031465,0.00041953,0.00020977,0.00057686,0.0,0.0,0.00041953,0.00020977,0.00041953,0.00020977,0.00036709,0.00015732,0.00031465,0.00057686,0.00031465,0.00100474,0.00016136,0.46030894,0.03051837,0.00480077,1.79e-06,0.00100386,0.00014279,0.46113773,0.03150472,0.00479878,1.28e-06
1,0.00020502,0.00015377,0.00035879,0.00035879,0.00030753,0.0,0.00046130000000000005,0.00015377,0.00030753,0.00020502,0.00015377,0.00020502,0.00025628,0.00051255,0.00041004,0.00099536,7.381e-05,0.46086919,0.03089472,0.00481062,1.5e-07,0.00099261,2.238e-05,0.46088527,0.03103224,0.00481062,2e-08
1,0.00041364,0.00025853,0.00015512,0.00025853,0.00036194,0.00015512,0.00036194,0.00020682,0.0,0.00041364,0.00062046,0.00036194,0.00036194,0.00041364,0.00025853,0.00110521,0.00015895,0.45850167,0.03278859,0.00493378,1.89e-06,0.0010992,0.00016192,0.45830756,0.03335642,0.00492945,1.93e-06
1,0.00033311,0.00022207,0.00055519,0.00049967,0.0,0.0,0.00038863,0.00027759,5.552e-05,0.00016656,0.00038863,0.00033311,0.00049967,0.00049967,0.00027759,0.00101633,0.00022439,0.45961225,0.03143877,0.004832100000000001,1.13e-06,0.0010159,0.00022119,0.45984216,0.03235461,0.00483158,1.55e-06
1,0.00011695,0.0002339,0.00035085,0.00029237,0.00017542,5.847e-05,0.00035085,0.00011695,0.0002339,0.00029237,0.00040932,0.00029237,0.00035085,0.00052627,0.00070169,0.00101174,9.618e-05,0.46026996,0.03152485,0.00483151,1.64e-06,0.00100565,7.079e-05,0.45949828,0.03223939,0.00482911,1.42e-06
1,0.00022441,0.00039271,0.00039271,0.00044881,0.0001683,5.610000000000001e-05,0.00044881,0.0001683,0.00039271,5.610000000000001e-05,0.00033661,0.00039271,0.00033661,0.00044881,0.00028051,0.00101073,0.00012233,0.46078265,0.03062303,0.00482261,9.9e-07,0.00100709,0.00015405,0.46094153,0.03111611,0.0048174,1.13e-06
1,0.00032198,0.00013799,0.00032198,0.00022998,9.199e-05,0.00027598,0.00018399,0.00027598,0.00018399,0.00018399,0.00027598,0.00032198,0.00018399,0.00032198,0.00055196,0.00100857,5.384e-05,0.46057034,0.03080112,0.00490049,2.26e-06,0.00100644,7.751e-05,0.46102394,0.03096083,0.00490119,1.82e-06
1,0.00046854,0.00015618,0.00020824,0.00020824,5.206e-05,0.00015618,0.00031236,0.00015618,0.00015618,0.00020824,0.00057265,0.00046854,5.206e-05,0.00057265,0.00067677,0.0009927,2.022e-05,0.46196579,0.02896578,0.00486691,2.03e-06,0.00099386,4.02e-05,0.46235434,0.03024372,0.00486718,1.92e-06
1,0.00038351,0.00025567,0.00031959,0.00019176,0.00019176,0.00012784,0.00038351,0.00019176,0.00012784,6.392e-05,0.00044743,0.00063918,0.00019176,0.00031959,0.00031959,0.00100402,6.293e-05,0.46132870000000004,0.02997114,0.0049036999999999996,9.000000000000001e-07,0.00099809,5.435e-05,0.46160271,0.03050433,0.00490283,2.6e-07
1,0.00036282,0.00041465,0.00020732,0.00036282,0.00031099,0.00010366,0.00031099,0.00015549,0.00015549,5.183e-05,0.00057014,0.00046648,0.00020732,0.00041465,0.00025915,0.00102464,0.00013884,0.46149869,0.02940383,0.00488849,1.29e-06,0.00102363,8.943e-05,0.46168595,0.030689799999999996,0.00488904,1.58e-06
1,0.0,0.00011037,0.00049665,0.0003311,0.00049665,5.518e-05,0.00022073,0.00022073,0.00016555,0.00038628,0.00022073,0.00011037,0.00044147,0.00038628,0.00038628,0.0010494999999999999,0.00010166,0.45880387,0.0332887,0.00482372,3.4e-07,0.00103673,3.551e-05,0.45864954,0.03281003,0.00482033,-1.5e-07
1,0.00025821,0.00051642,6.455e-05,0.00038731,0.00032276,6.455e-05,0.00032276,0.0001291,0.00025821,0.00025821,0.00064552,0.00032276,0.00019366,0.00051642,0.00032276,0.00104666,8.477e-05,0.46014213,0.03075657,0.00487226,3.7e-07,0.00104129,0.00010657,0.46138393,0.03104682,0.00487026,6e-07
1,0.00030048,0.00036057,0.00018029,0.00036057,0.00012019,6.01e-05,0.00036057,0.00030048,0.00012019,0.00012019,0.00048076,0.00018029,0.00030048,0.00048076,0.00066105,0.00101533,0.00010647,0.46097625,0.03019259,0.00489815,5.6e-07,0.00101328,7.296e-05,0.46142296,0.03071513,0.00489819,6.8e-07
1,0.00013898,0.00027797,0.00060226,0.0003243,0.00013898,0.0,0.00027797,0.00018531,0.00018531,0.00018531,0.00027797,0.00050961,0.00027797,0.00037062,0.00037062,0.00097612,0.00014335,0.46039683,0.03111074,0.00480034,1.12e-06,0.00097108,0.00010090000000000001,0.4604527,0.03166349,0.00479664,2.3e-07
1,0.00014242,0.00023737,0.00028484,0.00023737,0.00042726,0.0,0.00028484,0.00028484,9.495e-05,0.00037979,0.00052221,0.00014242,0.00033232,0.00061716,0.00052221,0.00106081,0.00012155,0.45899014,0.03250653,0.00484525,9.3e-07,0.001059,0.00015429,0.45918757,0.03261957,0.004849,3.8e-07
1,0.00035322,0.00052983,0.00017661,0.00047096,0.00023548,5.887e-05,0.00017661,0.00029435,0.00023548,0.00023548,0.00029435,0.00029435,0.00011774,0.00029435,0.00041209,0.00101802,0.00011394,0.46040319,0.03067005,0.00486405,1.73e-06,0.00101219,4.004e-05,0.46073515,0.03162941,0.00486092,5.6e-07
1,5.253e-05,0.00036771,0.00026265,0.00031518,0.00015759,5.253e-05,0.00021012,0.00031518,0.00042024,0.00026265,0.00036771,0.0,0.00010506,0.00073543,0.00063037,0.0009939,8.687e-05,0.46118948,0.03065252,0.00479134,6e-08,0.00098983,3.988e-05,0.46111781,0.030726099999999996,0.00478923,2.9e-07
1,0.00027983,0.00022387,0.00044773,0.00039177,5.597e-05,0.0,0.00016790000000000002,0.0,0.00022387,0.00011193,0.00033580000000000003,0.0005037,0.00011193,0.00033580000000000003,0.0008395,0.0009161,8.89e-06,0.46347048,0.02815232,0.00478579,2.9e-07,0.00091452,3.808e-05,0.46354923,0.02873329,0.00478568,1e-07
1,0.00019739,0.00026319,0.00026319,0.00026319,0.00032898,6.579999999999999e-05,0.00046058,0.00019739,0.00019739,0.00039478,0.00032898,0.00032898,0.00039478,0.00039478,0.00026319,0.00106779,0.00011020000000000001,0.45838809,0.03347317,0.00487852,-1.1e-07,0.00106518,0.00014169999999999997,0.45811883,0.03327293,0.00487689,1.03e-06
1,0.00011821,0.00035463,0.00053195,0.00047285,0.00029553,0.0,0.00017732,0.00035463,0.00023642,0.00047285,0.00011821,0.00017732,0.00023642,0.00035463,0.00041374,0.00103361,0.00012414,0.45750277,0.03436657,0.00478343,2e-07,0.00102856,8.034e-05,0.45777736,0.03396178,0.00478953,5.8e-07
1,0.00015933,0.00031866,0.00021244,0.00026555,0.00021244,0.00010622,0.00042487,0.00010622,0.00037176,0.00031866,0.00042487,0.00031866,0.00021244,0.00053109,0.00047798,0.00102253,7.425e-05,0.46012715,0.031484500000000006,0.00483813,-3.1e-07,0.00102087,7.126e-05,0.45971857,0.03218302,0.00483843,1.09e-06
1,0.00016934,0.00016934,0.00033869,0.00039513,0.00028224,5.645e-05,0.00016934,0.0,0.00033869,0.00028224,0.00028224,0.00028224,5.645e-05,0.00039513,0.00062092,0.00095856,9.09e-06,0.46214975,0.02945246,0.00477871,6e-07,0.00095539,2.928e-05,0.46213496,0.0301231,0.0047785,9.000000000000001e-07
1,5.456e-05,0.00010911,0.00038189,0.00038189,0.00016367,0.00016367,0.00027278,0.00010911,0.00027278,0.00027278,0.00038189,5.456e-05,0.00054555,0.00043644,0.000491,0.00102174,7.734e-05,0.46014804,0.03141315,0.00484416,1.4e-06,0.00101823,7.487e-05,0.46015529,0.03176508,0.00484389,-3.8e-07
1,0.00015416,0.00025693,0.00020554,0.00030832,0.00030832,0.00025693,0.0003597,0.00030832,0.00046248,0.00030832,0.00030832,0.0,0.00030832,0.00056525,0.00025693,0.00108135,7.597e-05,0.45830327,0.03291743,0.00486727,1.47e-06,0.00107558,0.00013964,0.4589811,0.03306724,0.00486384,1.08e-06
1,0.00025884,0.00038827,6.471e-05,0.00032355,0.00051769,0.00012942,0.00064711,0.00032355,0.00032355,0.0005824,6.471e-05,6.471e-05,0.0005824,0.00019413,0.00012942,0.00116338,0.00017761,0.454637,0.03664597,0.00494866,6.6e-07,0.00116269,0.00016007,0.45487357,0.03668746,0.00494825,1.9e-07
1,0.00042938,0.00021469,0.00021469,0.00064407,0.00026836,0.00021469,0.00016102,0.00016102,0.00037571,0.00032204,0.00042938,0.00010735,0.00021469,0.00053673,0.00016102,0.00106101,0.00015336,0.45990820000000004,0.03122131,0.00480638,3.58e-06,0.00106077,0.00012314,0.45975085,0.03248501,0.00480737,3.17e-06
1,0.00023263,0.00017447,0.00034894,0.00023263,0.00011631,5.816e-05,0.00029079,0.00011631,0.00029079,0.00023263,0.00023263,0.00034894,5.816e-05,0.0004071000000000001,0.00093051,0.00094812,5.501e-05,0.46194172,0.02930368,0.00481761,8.1e-07,0.00094859,1.384e-05,0.46243008,0.03006857,0.00481911,2.8e-07
1,0.00018058,0.00024078,0.00030097,0.00030097,0.00030097,0.0,0.00048155,0.00012039,0.00030097,0.00048155,0.00030097,0.00030097,0.00036116,0.00042136,0.00036116,0.00104728,6.545e-05,0.45847496,0.03332575,0.00482608,-2e-07,0.00104007,8.043e-05,0.45821029,0.03353308,0.004822,7e-08
1,0.00025529999999999997,0.00035742,0.0,0.00025529999999999997,0.00076589,0.00020424,0.00030636,0.00030636,0.00045954,0.00081695,0.00025529999999999997,5.106e-05,5.106e-05,0.00045954,0.0,0.00117493,0.00013375,0.45454435,0.03692921,0.00484386,1.66e-06,0.00117281,0.00012536,0.45475981,0.03691821,0.00484986,1.88e-06
